Date,Open,High,Low,Close,Volume,Adj Close
1998-10-21,85.62,85.75,82.75,84.25,2725800,29.05
1998-10-20,85.75,87.50,85.69,86.50,2604400,29.83
1998-10-19,84.81,85.31,83.81,84.69,2229600,29.20
1998-10-16,83.88,85.12,83.00,85.12,4376200,29.35
1998-10-15,80.75,83.12,79.50,82.19,2810200,28.34
1998-10-14,79.50,81.19,77.88,79.50,2061000,27.41
1998-10-13,80.56,80.56,77.12,79.50,2046600,27.41
1998-10-12,79.62,82.50,79.31,80.56,2966200,27.78
1998-10-09,78.75,79.44,76.69,79.12,2528000,27.29
1998-10-08,76.25,79.50,74.75,77.50,5761800,26.72
1998-10-07,73.94,76.50,73.50,76.38,2813000,26.34
1998-10-06,74.00,74.75,73.75,73.81,2034800,25.45
1998-10-05,74.81,74.88,71.75,72.81,2203800,25.11
1998-10-02,72.75,75.75,72.75,74.75,2564200,25.78
1998-10-01,73.38,73.94,70.94,72.56,1875600,25.02
1998-09-30,77.19,77.62,73.69,73.69,2592600,25.41
1998-09-29,77.75,78.88,76.81,77.19,2919000,26.62
1998-09-28,75.50,77.25,74.94,77.12,2257800,26.60
1998-09-25,73.44,75.38,73.00,74.31,2339800,25.63
1998-09-24,73.38,75.38,72.88,73.38,2271000,25.30
1998-09-23,71.25,73.25,70.31,73.12,2244200,25.22
1998-09-22,72.12,72.38,70.81,71.00,1941200,24.48
1998-09-21,70.56,72.06,69.75,71.44,1947600,24.63
1998-09-18,70.88,71.50,69.12,71.00,3262000,24.48
1998-09-17,72.00,72.88,70.56,70.88,1713000,24.44
1998-09-16,71.75,74.25,71.62,73.38,2505000,25.30
1998-09-15,69.94,71.38,68.56,71.06,3273200,24.50
1998-09-14,72.50,74.50,70.62,70.62,3414000,24.35
1998-09-11,68.50,71.69,68.50,71.56,2089400,24.68
1998-09-10,73.00,73.00,68.88,69.81,1993400,24.07
1998-09-09,74.25,74.38,72.38,73.62,2514600,25.39
1998-09-08,72.50,74.56,71.88,73.94,2558800,25.50
1998-09-04,70.94,71.50,68.75,70.25,1959800,24.22
1998-09-03,69.00,71.19,68.50,70.69,3314600,24.38
1998-09-02,68.56,71.00,67.69,69.12,4308400,23.84
1998-09-01,67.75,68.50,65.62,68.06,6328800,23.47
1998-08-31,73.50,73.62,68.00,68.50,2380600,23.62
1998-08-28,74.75,75.00,72.56,72.62,2469600,25.04
1998-08-27,73.88,74.62,71.94,73.81,3485800,25.45
1998-08-26,74.94,75.25,73.75,74.12,1405200,25.56
1998-08-25,75.38,76.25,74.75,75.44,2609200,26.01
1998-08-24,76.12,76.38,74.38,75.00,2001800,25.86
1998-08-21,76.25,76.25,73.81,75.12,2944600,25.91
1998-08-20,77.44,77.62,76.25,76.50,1833400,26.38
1998-08-19,77.12,78.25,77.00,77.44,1936600,26.70
1998-08-18,76.31,77.94,76.06,77.50,1882600,26.54
1998-08-17,75.38,76.12,74.94,76.06,1765600,26.04
1998-08-14,76.62,76.75,75.12,75.56,1689800,25.87
1998-08-13,78.12,78.94,76.56,76.56,1484600,26.21
1998-08-12,77.50,79.56,77.12,78.06,1678600,26.73
1998-08-11,75.25,76.69,74.50,76.50,2231800,26.19
1998-08-10,78.25,78.25,76.31,76.44,1749200,26.17
1998-08-07,77.38,79.00,76.81,78.25,2287600,26.79
1998-08-06,75.75,78.44,75.62,77.38,2971000,26.49
1998-08-05,74.00,75.94,73.88,75.75,2668400,25.94
1998-08-04,75.75,76.25,73.62,73.62,2714400,25.21
1998-08-03,74.94,75.06,73.50,74.75,3076200,25.59
1998-07-31,75.88,75.88,74.00,75.12,2380200,25.72
1998-07-30,76.00,76.00,75.50,75.56,1410600,25.87
1998-07-29,77.12,77.12,75.50,75.81,2241800,25.96
1998-07-28,78.38,78.38,75.12,76.88,2492400,26.32
1998-07-27,77.31,78.38,75.88,78.38,2468200,26.83
1998-07-24,78.44,78.62,77.00,77.25,3684400,26.45
1998-07-23,81.50,81.62,78.12,78.25,2707000,26.79
1998-07-22,82.00,82.00,78.12,80.44,4047400,27.54
1998-07-21,83.25,83.75,82.00,82.00,1392400,28.08
1998-07-20,83.75,84.44,83.00,83.06,1525400,28.44
1998-07-17,82.81,83.44,82.38,83.31,1646400,28.53
1998-07-16,82.00,82.62,81.06,82.56,1559000,28.27
1998-07-15,81.19,82.06,81.19,81.56,1678200,27.93
1998-07-14,80.00,81.88,80.00,81.25,2127400,27.82
1998-07-13,80.25,80.56,79.50,80.25,2446600,27.48
1998-07-10,81.50,81.75,79.69,80.69,2420600,27.63
1998-07-09,81.12,82.06,80.81,81.94,2299400,28.05
1998-07-08,81.94,82.25,80.75,81.88,2901200,28.03
1998-07-07,82.62,82.75,81.50,82.12,1704000,28.12
1998-07-06,82.12,82.62,81.69,82.44,1587400,28.23
1998-07-02,83.62,83.69,81.88,82.25,1147800,28.16
1998-07-01,82.25,83.88,81.50,83.88,1634400,28.72
1998-06-30,84.75,84.75,82.12,82.19,1656600,28.14
1998-06-29,82.94,84.25,82.88,83.06,1947200,28.44
1998-06-26,83.81,84.94,82.75,82.88,1215400,28.38
1998-06-25,82.31,85.31,82.00,83.81,2572800,28.70
1998-06-24,82.50,82.75,81.69,82.44,1683800,28.23
1998-06-23,83.00,83.19,82.06,82.25,2072200,28.16
1998-06-22,83.12,83.38,82.88,83.06,1610400,28.44
1998-06-19,83.25,83.50,82.69,83.50,3002000,28.59
1998-06-18,82.25,82.62,81.81,82.38,1445600,28.20
1998-06-17,83.00,83.62,82.38,82.44,3387600,28.23
1998-06-16,81.12,81.75,80.50,81.25,4175800,27.82
1998-06-15,81.12,82.75,80.38,81.00,6116800,27.73
1998-06-12,87.50,87.75,85.50,86.81,2643200,29.72
1998-06-11,88.69,89.44,87.62,87.94,4191800,30.11
1998-06-10,92.62,92.62,87.69,88.38,3020000,30.26
1998-06-09,94.19,94.19,92.00,92.88,1023200,31.80
1998-06-08,94.00,94.75,93.56,94.19,904600,32.25
1998-06-05,93.00,93.75,92.75,93.62,945800,32.06
1998-06-04,91.50,93.06,91.12,93.00,1248600,31.84
1998-06-03,93.38,93.75,91.62,91.75,1051400,31.41
1998-06-02,94.94,94.94,93.12,93.31,1197000,31.95
1998-06-01,92.88,94.62,92.69,94.12,1636000,32.23
1998-05-29,95.00,95.12,92.62,92.62,1455600,31.71
1998-05-28,95.88,95.88,94.56,95.00,1088600,32.53
1998-05-27,95.50,95.88,94.06,95.88,1681800,32.83
1998-05-26,96.75,97.50,95.25,95.50,1357000,32.70
1998-05-22,95.38,96.12,94.69,95.75,1338200,32.78
1998-05-21,96.19,96.50,94.06,94.94,999200,32.51
1998-05-20,96.50,96.88,94.94,96.00,820800,32.87
1998-05-19,95.81,96.94,95.62,96.94,1389400,33.00
1998-05-18,95.75,96.25,95.38,95.88,1248000,32.64
1998-05-15,95.69,96.50,95.00,95.88,1675000,32.64
1998-05-14,94.12,95.69,93.81,95.69,1494200,32.58
1998-05-13,94.38,94.75,93.50,94.44,1488200,32.15
1998-05-12,94.00,94.06,92.56,93.25,1560400,31.75
1998-05-11,93.94,94.88,93.56,93.88,1326600,31.96
1998-05-08,92.50,93.94,92.44,93.94,1499800,31.98
1998-05-07,93.75,94.88,92.44,92.44,1440000,31.47
1998-05-06,96.25,96.31,93.81,93.88,969000,31.96
1998-05-05,96.69,96.75,95.69,96.31,1287800,32.79
1998-05-04,94.88,96.81,94.88,96.69,1417600,32.92
1998-05-01,94.38,94.81,93.56,94.81,924600,32.28
1998-04-30,93.19,95.12,93.12,94.38,1538000,32.13
1998-04-29,92.25,93.38,91.94,92.94,1371200,31.64
1998-04-28,91.50,92.69,90.44,92.50,1981800,31.49
1998-04-27,91.00,91.25,89.06,90.19,1888400,30.70
1998-04-24,94.25,94.25,92.12,92.31,1346400,31.43
1998-04-23,95.12,95.81,93.81,94.25,1049400,32.09
1998-04-22,97.00,97.25,94.56,95.50,1665200,32.51
1998-04-21,96.38,97.88,96.00,97.12,1337200,33.07
1998-04-20,96.88,96.88,96.12,96.62,1232800,32.90
1998-04-17,96.62,97.44,95.88,97.44,1662000,33.17
1998-04-16,96.94,96.94,95.81,96.38,2064200,32.81
1998-04-15,94.50,96.94,94.06,96.94,2246600,33.00
1998-04-14,94.50,94.56,93.75,94.00,1768400,32.00
1998-04-13,94.25,94.75,93.12,94.75,1939000,32.26
1998-04-09,93.62,94.56,93.38,94.06,2034600,32.02
1998-04-08,92.50,92.62,91.94,92.62,1593000,31.53
1998-04-07,91.88,92.69,91.44,92.50,2101600,31.49
1998-04-06,92.25,92.38,91.75,91.81,1551400,31.26
1998-04-03,92.25,92.31,91.25,92.12,1406800,31.36
1998-04-02,92.44,92.88,91.75,92.50,2294400,31.49
1998-04-01,92.62,92.94,91.75,92.12,2779200,31.36
1998-03-31,93.75,94.69,90.50,91.00,3279600,30.98
1998-03-30,94.38,94.62,93.25,93.75,1848400,31.92
1998-03-27,96.00,96.12,94.25,94.62,1708000,32.21
1998-03-26,95.38,95.56,94.31,95.56,1229600,32.53
1998-03-25,94.94,95.88,94.94,95.50,1599400,32.51
1998-03-24,94.81,95.56,94.69,94.94,1313600,32.32
1998-03-23,93.69,94.38,92.44,94.06,1400400,32.02
1998-03-20,94.50,94.62,93.19,93.69,2101400,31.90
1998-03-19,94.12,94.25,93.44,94.19,949800,32.07
1998-03-18,93.00,94.06,92.81,93.75,2518600,31.92
1998-03-17,91.75,93.50,90.75,93.31,2306200,31.77
1998-03-16,90.50,92.25,90.31,91.50,3889400,31.15
1998-03-13,90.62,90.81,89.62,89.75,2511400,30.55
1998-03-12,90.00,90.69,90.00,90.19,1895800,30.70
1998-03-11,90.12,90.81,89.75,90.56,1411400,30.83
1998-03-10,90.25,90.50,89.88,90.12,1604200,30.68
1998-03-09,89.69,90.38,89.00,89.88,2612400,30.60
1998-03-06,89.50,89.62,88.06,89.56,1690000,30.49
1998-03-05,88.50,89.12,88.50,88.94,1604000,30.28
1998-03-04,88.38,89.88,88.06,89.88,2129000,30.60
1998-03-03,89.00,89.00,87.88,88.75,2657800,30.21
1998-03-02,85.31,89.50,85.31,89.00,3509400,30.30
1998-02-27,86.38,86.56,85.00,85.31,2182400,29.04
1998-02-26,85.00,86.62,84.75,86.25,1933200,29.36
1998-02-25,85.38,85.62,84.69,85.25,2036800,29.02
1998-02-24,86.00,86.00,84.31,84.75,2126800,28.85
1998-02-23,88.19,88.31,85.56,86.00,1606400,29.28
1998-02-20,88.12,88.12,86.62,87.94,1573400,29.94
1998-02-19,87.25,87.88,87.12,87.50,1312800,29.79
1998-02-18,87.38,88.44,87.19,87.88,1605200,29.92
1998-02-17,88.25,89.19,87.62,88.12,1409800,29.81
1998-02-13,87.50,88.12,86.81,88.00,1920600,29.77
1998-02-12,88.25,89.38,87.38,88.69,2075600,30.00
1998-02-11,86.31,88.25,86.31,87.88,1373400,29.73
1998-02-10,87.25,87.81,85.94,86.00,2513600,29.10
1998-02-09,87.69,87.69,87.00,87.12,1276400,29.48
1998-02-06,88.00,88.75,87.12,87.56,1504200,29.62
1998-02-05,88.06,88.25,86.62,87.50,1540400,29.60
1998-02-04,88.38,88.38,86.88,87.81,1492000,29.71
1998-02-03,86.62,88.75,86.50,88.38,2558400,29.90
1998-02-02,84.38,87.44,84.38,86.88,2847000,29.39
1998-01-30,84.50,85.94,83.31,83.50,3089800,28.25
1998-01-29,84.50,85.75,83.88,85.31,2621600,28.86
1998-01-28,80.75,84.50,80.75,84.50,3438600,28.59
1998-01-27,82.00,82.06,80.56,80.56,2349400,27.26
1998-01-26,82.00,82.19,80.56,82.00,1663800,27.74
1998-01-23,80.75,82.38,80.69,81.56,2009800,27.59
1998-01-22,81.75,81.94,80.06,80.75,1913800,27.32
1998-01-21,83.00,83.12,81.56,82.38,2229800,27.87
1998-01-20,83.25,83.50,82.94,83.25,2081600,28.17
1998-01-16,82.75,83.94,82.50,83.25,2527000,28.17
1998-01-15,83.81,83.88,82.38,82.50,1310000,27.91
1998-01-14,83.75,84.25,82.94,84.06,1814800,28.44
1998-01-13,83.00,84.12,82.69,84.12,1640000,28.46
1998-01-12,81.00,84.06,81.00,82.81,2537400,28.02
1998-01-09,83.38,83.62,82.00,82.62,7983000,27.95
1998-01-08,84.00,84.00,82.25,83.31,1951400,28.19
1998-01-07,83.81,84.62,82.75,84.31,2494800,28.52
1998-01-06,83.25,85.75,83.00,83.62,3620200,28.29
1998-01-05,83.00,85.25,82.69,83.38,2505600,28.21
1998-01-02,82.19,83.62,81.75,83.50,2573000,28.25
1997-12-31,83.50,84.44,81.38,82.06,2249600,27.76
1997-12-30,83.25,83.94,82.50,83.12,2417400,28.12
1997-12-29,83.75,84.19,82.94,83.06,2074800,28.10
1997-12-26,84.12,84.44,83.38,83.56,612000,28.27
1997-12-24,84.50,84.69,84.00,84.25,1082200,28.50
1997-12-23,84.00,85.50,83.50,83.50,1802200,28.25
1997-12-22,84.50,85.19,83.75,84.25,1946800,28.50
1997-12-19,86.00,86.00,82.25,83.62,4860600,28.29
1997-12-18,85.00,87.12,84.62,85.94,6136800,29.07
1997-12-17,87.00,88.94,84.50,84.88,7303600,28.71
1997-12-16,93.00,95.31,92.94,93.88,1970600,31.76
1997-12-15,93.00,93.19,91.69,92.69,1608400,31.36
1997-12-12,92.88,93.50,92.00,92.38,2250600,31.25
1997-12-11,92.88,93.38,92.25,92.88,1630000,31.42
1997-12-10,94.56,94.56,93.12,93.88,2119000,31.76
1997-12-09,96.06,96.19,94.25,94.50,2356000,31.97
1997-12-08,96.81,96.88,95.69,96.00,2155800,32.48
1997-12-05,96.56,97.94,96.44,96.56,1679200,32.67
1997-12-04,96.62,97.25,96.12,96.94,1824000,32.80
1997-12-03,97.00,97.56,96.12,96.31,2986200,32.58
1997-12-02,98.62,99.88,97.25,98.31,1431600,33.26
1997-12-01,98.06,98.75,97.62,98.62,935400,33.37
1997-11-28,97.12,98.25,97.00,97.44,635200,32.97
1997-11-26,97.19,98.50,97.06,97.25,1317200,32.90
1997-11-25,95.81,97.50,95.75,97.25,1550400,32.90
1997-11-24,96.25,96.75,95.56,95.69,1158400,32.37
1997-11-21,97.00,97.00,95.50,96.75,1670600,32.73
1997-11-20,94.88,97.94,94.62,96.88,2002600,32.77
1997-11-19,93.75,94.56,93.56,94.31,1052400,31.91
1997-11-18,95.06,95.19,93.75,94.12,1372800,31.67
1997-11-17,95.50,95.88,94.81,94.88,2051200,31.92
1997-11-14,95.00,95.38,94.25,94.75,1430800,31.88
1997-11-13,95.25,95.81,94.75,95.06,1728000,31.98
1997-11-12,95.88,96.31,95.38,95.44,1907600,32.11
1997-11-11,94.38,96.50,94.00,96.25,1348200,32.38
1997-11-10,93.75,95.06,93.19,94.00,2117400,31.62
1997-11-07,92.00,93.38,92.00,93.00,2022400,31.29
1997-11-06,92.50,93.94,92.00,93.25,2143400,31.37
1997-11-05,92.88,94.00,92.56,93.00,1429000,31.29
1997-11-04,92.31,92.88,91.44,92.88,1196600,31.24
1997-11-03,92.00,92.62,91.75,92.19,2434200,31.01
1997-10-31,92.75,93.25,90.75,91.50,2638600,30.78
1997-10-30,93.00,93.31,92.00,92.12,2043800,30.99
1997-10-29,93.94,95.62,92.81,93.44,2095400,31.43
1997-10-28,91.50,94.50,91.25,93.94,4359000,31.60
1997-10-27,95.38,98.00,92.25,92.25,2479600,31.03
1997-10-24,99.56,100.12,95.75,95.75,1929000,32.21
1997-10-23,98.00,99.88,97.88,99.38,2738000,33.43
1997-10-22,96.50,101.19,96.25,100.38,3426600,33.77
1997-10-21,93.00,95.06,93.00,94.62,1621000,31.83
1997-10-20,94.31,95.00,92.94,93.81,1089800,31.56
1997-10-17,94.56,95.25,93.00,94.38,1549800,31.75
1997-10-16,97.62,98.25,94.00,95.56,1618000,32.15
1997-10-15,98.00,98.44,97.25,97.62,1347800,32.84
1997-10-14,96.25,99.12,96.25,98.62,1816600,33.18
1997-10-13,96.12,97.06,96.12,96.44,1025400,32.44
1997-10-10,95.25,96.12,95.00,95.81,1597400,32.23
1997-10-09,97.00,97.25,96.19,96.50,2430000,32.46
1997-10-08,98.50,98.50,95.62,98.00,2046800,32.97
1997-10-07,96.00,99.00,95.75,98.88,2100000,33.26
1997-10-06,95.00,96.31,94.88,96.00,1266000,32.30
1997-10-03,96.50,97.38,94.88,94.94,3572800,31.94
1997-10-02,93.75,95.50,93.69,95.12,1456000,32.00
1997-10-01,93.00,94.75,92.62,94.38,1796400,31.75
1997-09-30,92.00,93.12,91.81,92.44,1991000,31.10
1997-09-29,90.25,92.31,90.00,92.31,2505800,31.06
1997-09-26,89.62,91.00,89.31,90.44,3234600,30.42
1997-09-25,87.00,88.38,87.00,87.81,1694600,29.54
1997-09-24,87.75,89.12,86.62,87.00,2077000,29.27
1997-09-23,86.88,88.19,86.56,88.06,2038800,29.63
1997-09-22,86.00,88.38,86.00,86.94,1798600,29.25
1997-09-19,87.50,87.62,86.50,86.69,2236000,29.16
1997-09-18,89.12,89.12,87.50,87.50,1920400,29.44
1997-09-17,89.25,89.50,88.69,89.00,2534000,29.94
1997-09-16,89.25,90.00,86.06,88.38,4773800,29.73
1997-09-15,91.75,91.75,89.00,89.25,2792400,30.03
1997-09-12,90.50,91.94,89.25,91.75,1822800,30.87
1997-09-11,89.44,90.12,88.88,90.06,1877800,30.30
1997-09-10,91.62,92.00,89.94,90.06,1926200,30.30
1997-09-09,92.00,92.88,91.94,92.12,1264400,30.99
1997-09-08,92.12,92.62,91.69,92.06,1111000,30.97
1997-09-05,92.62,93.38,91.50,91.88,1518000,30.91
1997-09-04,93.00,93.25,92.12,92.50,1304200,31.12
1997-09-03,91.25,92.62,91.25,92.38,2352800,31.08
1997-09-02,89.88,91.56,89.75,91.56,2662800,30.80
1997-08-29,90.19,91.12,89.88,89.88,1350200,30.24
1997-08-28,91.00,92.00,90.81,90.94,1315200,30.59
1997-08-27,91.50,91.75,90.81,91.50,1757400,30.78
1997-08-26,92.25,92.62,91.56,91.75,1507600,30.87
1997-08-25,92.00,93.25,91.75,92.69,1454400,31.18
1997-08-22,90.62,92.88,90.00,92.50,1998400,31.12
1997-08-21,92.75,93.00,90.50,91.50,2369200,30.78
1997-08-20,91.75,93.25,91.75,93.25,1137200,31.37
1997-08-19,92.88,93.00,92.12,92.94,1448400,31.09
1997-08-18,91.50,92.25,91.12,91.75,2768000,30.69
1997-08-15,94.00,94.69,91.00,91.50,2347200,30.61
1997-08-14,94.00,94.88,94.00,94.75,1300600,31.69
1997-08-13,94.25,95.00,93.50,93.88,1836800,31.40
1997-08-12,95.12,95.25,94.12,94.50,1479600,31.61
1997-08-11,94.81,95.75,94.62,95.06,1436600,31.80
1997-08-08,95.25,95.31,94.12,94.81,1811800,31.71
1997-08-07,96.50,96.75,95.62,95.94,1520200,32.09
1997-08-06,95.00,96.75,94.88,95.88,1571800,32.07
1997-08-05,95.00,95.69,94.88,95.56,1611000,31.97
1997-08-04,94.00,95.25,94.00,95.19,2258800,31.84
1997-08-01,94.50,94.50,93.00,94.25,2488400,31.53
1997-07-31,95.12,95.88,94.25,94.75,2772400,31.69
1997-07-30,97.00,97.12,94.88,95.06,1577200,31.80
1997-07-29,95.62,97.00,95.56,96.56,2171800,32.30
1997-07-28,94.12,95.81,93.75,95.25,2156400,31.86
1997-07-25,95.00,95.94,94.38,94.62,2777200,31.65
1997-07-24,98.25,98.25,95.38,95.62,3312200,31.99
1997-07-23,100.00,100.06,98.44,98.50,3995200,32.95
1997-07-22,99.25,100.31,98.12,100.31,1275200,33.55
1997-07-21,98.00,98.62,97.25,98.56,1096400,32.97
1997-07-18,99.94,99.94,98.12,98.38,2002600,32.91
1997-07-17,100.50,101.81,99.38,99.50,2349600,33.28
1997-07-16,102.00,102.25,99.75,102.00,1980600,34.12
1997-07-15,103.75,103.75,101.25,102.50,1902000,34.29
1997-07-14,103.38,104.50,102.38,103.50,1178600,34.62
1997-07-11,102.00,103.38,102.00,103.31,1257600,34.56
1997-07-10,102.69,103.31,102.38,102.75,1097200,34.37
1997-07-09,103.00,103.56,102.50,102.69,1780200,34.35
1997-07-08,101.62,103.25,101.25,103.06,1399000,34.47
1997-07-07,101.94,102.38,100.62,101.31,1111400,33.89
1997-07-03,101.75,102.25,100.00,101.81,1304200,34.06
1997-07-02,100.50,101.00,99.50,100.75,1280400,33.70
1997-07-01,102.00,102.75,100.00,100.75,1346800,33.70
1997-06-30,102.00,102.25,98.75,102.25,2355000,34.20
1997-06-27,102.06,105.50,101.69,102.00,2618000,34.12
1997-06-26,101.25,102.38,100.75,102.00,1525000,34.12
1997-06-25,100.88,102.00,100.06,101.25,2514000,33.87
1997-06-24,100.00,101.12,99.62,101.00,1576200,33.78
1997-06-23,101.12,101.75,99.88,100.00,1794400,33.45
1997-06-20,100.00,103.25,99.75,102.12,2603400,34.16
1997-06-19,100.00,100.00,99.12,99.88,1480800,33.41
1997-06-18,99.25,100.25,98.62,99.88,2016200,33.41
1997-06-17,97.12,100.38,97.00,100.00,2768000,33.45
1997-06-16,98.38,98.38,97.00,97.75,1105800,32.70
1997-06-13,97.88,98.75,97.00,98.75,2094000,33.03
1997-06-12,94.88,98.62,94.50,98.38,2196200,32.91
1997-06-11,94.38,95.00,93.50,94.38,1315000,31.57
1997-06-10,92.75,94.62,92.62,94.62,1306200,31.65
1997-06-09,92.62,93.50,92.38,92.75,983800,31.02
1997-06-06,91.00,93.75,90.88,92.50,1331600,30.94
1997-06-05,90.00,91.75,89.62,91.00,1124800,30.44
1997-06-04,91.12,91.25,89.62,89.75,1239200,30.02
1997-06-03,90.62,91.88,90.62,91.38,1468200,30.56
1997-06-02,92.12,92.25,90.75,90.88,1355400,30.40
1997-05-30,92.25,94.50,91.75,91.88,2765000,30.73
1997-05-29,92.75,92.88,92.12,92.62,1208600,30.98
1997-05-28,91.50,93.00,91.00,93.00,1356800,31.11
1997-05-27,92.12,92.38,91.00,91.00,1200600,30.44
1997-05-23,90.12,92.38,90.12,92.12,792200,30.82
1997-05-22,91.12,91.25,89.75,90.25,902800,30.19
1997-05-21,91.00,91.50,89.75,90.88,1227000,30.40
1997-05-20,91.12,91.88,90.25,91.75,1271200,30.51
1997-05-19,91.75,91.75,91.12,91.38,1165200,30.39
1997-05-16,93.00,93.50,91.38,93.12,2652000,30.97
1997-05-15,92.50,94.75,92.12,94.50,2917800,31.43
1997-05-14,92.62,93.62,92.12,92.62,1817400,30.80
1997-05-13,92.38,92.38,91.00,91.50,1581600,30.43
1997-05-12,91.50,92.38,91.25,92.38,1177400,30.72
1997-05-09,92.00,92.25,90.25,91.50,1285600,30.43
1997-05-08,89.75,92.12,89.62,91.12,1897800,30.30
1997-05-07,90.25,90.62,89.62,89.75,1877600,29.85
1997-05-06,90.38,91.88,89.75,90.25,2277400,30.01
1997-05-05,88.12,90.38,88.12,90.12,2192800,29.97
1997-05-02,87.38,88.25,87.00,87.62,1893600,29.14
1997-05-01,86.62,87.88,85.50,87.12,1433600,28.97
1997-04-30,86.00,87.88,86.00,87.00,4331800,28.93
1997-04-29,87.75,87.88,86.62,86.88,1841800,28.89
1997-04-28,84.50,86.62,84.38,86.38,1186200,28.73
1997-04-25,86.12,86.12,84.62,85.38,802000,28.39
1997-04-24,86.00,86.75,85.25,86.12,1322800,28.64
1997-04-23,87.50,88.00,85.62,86.00,1873800,28.60
1997-04-22,84.50,87.50,83.25,87.50,4408600,29.10
1997-04-21,83.12,83.62,81.75,83.12,1411600,27.64
1997-04-18,82.75,83.50,82.00,83.25,1756200,27.69
1997-04-17,83.75,84.00,82.38,82.62,1481200,27.48
1997-04-16,82.25,84.50,82.12,83.88,1925600,27.89
1997-04-15,82.00,83.25,81.38,83.12,1382800,27.64
1997-04-14,81.00,81.38,80.12,81.38,1262400,27.06
1997-04-11,82.88,83.25,81.12,81.25,1801800,27.02
1997-04-10,82.50,84.00,82.00,83.38,1417000,27.73
1997-04-09,84.88,84.88,82.38,82.38,1264800,27.40
1997-04-08,82.12,84.62,82.12,84.62,1889000,28.14
1997-04-07,83.25,85.00,82.00,82.12,2151600,27.31
1997-04-04,83.00,84.38,82.62,83.25,1596600,27.69
1997-04-03,83.75,84.38,82.88,83.75,1513000,27.85
1997-04-02,84.50,85.25,84.00,84.12,1461600,27.98
1997-04-01,84.00,85.62,83.50,85.62,2005600,28.48
1997-03-31,85.25,86.12,83.88,84.62,2597400,28.14
1997-03-27,87.62,87.62,85.50,85.50,1419200,28.43
1997-03-26,88.75,88.88,86.88,87.38,2275000,29.06
1997-03-25,88.88,89.50,88.12,88.75,1370000,29.52
1997-03-24,87.12,88.62,86.12,88.62,1833800,29.47
1997-03-21,88.88,88.88,86.38,87.12,3268000,28.97
1997-03-20,88.38,89.00,87.88,88.62,1622400,29.47
1997-03-19,89.00,89.75,88.12,88.62,1925600,29.47
1997-03-18,90.00,90.00,88.50,89.25,1435600,29.68
1997-03-17,89.50,90.00,88.75,90.00,1676000,29.93
1997-03-14,89.88,90.38,89.25,89.75,1451000,29.85
1997-03-13,90.50,90.50,89.00,89.12,1639800,29.64
1997-03-12,91.62,91.75,90.50,91.00,2191000,30.26
1997-03-11,92.50,92.50,91.62,92.12,1961400,30.64
1997-03-10,91.50,92.50,90.50,92.50,1522800,30.76
1997-03-07,90.88,92.25,90.88,91.38,1831600,30.39
1997-03-06,91.75,92.38,90.62,90.88,2634200,30.22
1997-03-05,91.00,92.00,90.00,91.88,2580200,30.55
1997-03-04,92.00,92.12,89.88,90.00,1908000,29.93
1997-03-03,91.50,93.12,90.88,92.50,2090000,30.76
1997-02-28,91.62,92.38,91.50,92.00,2986800,30.60
1997-02-27,92.88,92.88,91.25,92.12,3579200,30.64
1997-02-26,90.00,93.25,88.75,93.00,3466400,30.93
1997-02-25,86.50,90.75,86.25,90.00,4246600,29.93
1997-02-24,85.25,86.50,85.12,86.50,1945200,28.77
1997-02-21,83.50,85.25,82.88,85.25,2184000,28.35
1997-02-20,84.12,85.00,82.88,83.25,1294600,27.69
1997-02-19,85.12,85.62,84.12,84.38,1141800,28.06
1997-02-18,85.50,85.62,84.50,85.62,1128000,28.30
1997-02-14,86.12,86.12,84.25,85.00,1939600,28.09
1997-02-13,86.38,86.62,85.25,86.25,1349600,28.51
1997-02-12,84.38,86.25,84.25,86.25,1600600,28.51
1997-02-11,84.00,84.12,83.00,84.12,1246200,27.80
1997-02-10,84.38,84.62,83.25,83.50,1078400,27.60
1997-02-07,84.38,84.75,83.12,84.38,1554200,27.89
1997-02-06,84.12,84.62,82.75,83.88,1751000,27.72
1997-02-05,85.38,85.50,83.88,84.12,1723600,27.80
1997-02-04,84.75,85.12,84.50,85.12,1182200,28.13
1997-02-03,85.12,85.12,83.62,84.62,1364800,27.97
1997-01-31,86.00,86.25,85.12,85.25,1989000,28.18
1997-01-30,84.75,85.75,84.00,85.62,1436200,28.30
1997-01-29,83.38,84.25,82.62,84.25,1791400,27.85
1997-01-28,84.50,85.12,83.12,83.38,4034400,27.56
1997-01-27,81.00,82.12,80.62,82.00,1891200,27.10
1997-01-24,81.88,81.88,80.00,81.00,2573800,26.77
1997-01-23,84.00,84.00,81.62,81.62,1729600,26.98
1997-01-22,84.50,84.50,82.62,84.00,1954000,27.76
1997-01-21,84.25,85.75,84.25,84.88,1843600,28.05
1997-01-20,85.88,86.00,84.75,84.75,1784000,28.01
1997-01-17,85.62,86.38,85.00,85.62,2229400,28.30
1997-01-16,84.75,85.62,84.12,85.62,2260800,28.30
1997-01-15,84.75,85.50,84.25,84.50,1900400,27.93
1997-01-14,83.50,85.88,83.25,85.25,2608200,28.18
1997-01-13,83.88,84.12,82.75,83.38,1749800,27.56
1997-01-10,82.50,84.25,82.50,83.75,1874600,27.68
1997-01-09,83.88,84.00,83.12,83.62,1937400,27.64
